date,revert,edit,commentor,title,comment,views,sentiment_score,M
2009-01-02 19:06:12,0.0,1610.0,Websterwebfoot,Moonshine,/* Pakistan */,4009377.0,0.0,840.0
2008-12-22 10:26:45,0.0,1598.0,Dodger67,Moonshine,/* Production */ Corrected ref formatting,4009377.0,0.0,840.0
2008-12-19 22:46:44,1.0,1593.0,Dodger67,Moonshine,[[WP:UNDO|Undid]] revision 259048672 by [[Special:Contributions/67.189.183.215|67.189.183.215]] ([[User talk:67.189.183.215|talk]]) revert vandalism,4009377.0,0.0,840.0
2008-12-19 15:32:15,1.0,1593.0,Dodger67,Moonshine,[[WP:UNDO|Undid]] revision 258973361 by [[Special:Contributions/81.99.98.147|81.99.98.147]] ([[User talk:81.99.98.147|talk]])revert vandalism,4009377.0,0.0,840.0
2008-12-17 15:21:51,1.0,1593.0,Tempodivalse,Moonshine,Reverted edits by [[Special:Contributions/76.167.50.48|76.167.50.48]] to last version by Mikkalai ([[WP:HG|HG]]),4009377.0,0.0,840.0
2008-12-15 23:17:03,0.0,1593.0,Altenmann,Moonshine,/* Kenya */,4009377.0,0.0,840.0
2008-12-15 23:14:23,0.0,1592.0,Altenmann,Moonshine,"/* Turkey */ rm dubious , promotional",4009377.0,-0.3612,840.0
2008-12-15 23:13:31,0.0,1591.0,Altenmann,Moonshine,/* Miscellaneous */ rm unref'd,4009377.0,0.0,840.0
2008-12-15 23:12:46,0.0,1590.0,Altenmann,Moonshine,/* Russia */,4009377.0,0.0,840.0
2008-12-15 23:09:43,1.0,1586.0,Altenmann,Moonshine,"rv to 89.47.148.43 (Talk | block) at 09:42, December 14, 2008. I",4009377.0,-0.4404,840.0
2008-12-09 06:23:40,0.0,1584.0,Altenmann,Moonshine,/* See also */ rm used in text,4009377.0,0.0,840.0
2008-12-09 03:42:35,0.0,1582.0,Gaff7,Moonshine,/* Movies */,4009377.0,0.0,840.0
2008-12-09 03:42:06,0.0,1581.0,Gaff7,Moonshine,/* Movies */  added people vs. larry flynt section,4009377.0,0.0,840.0
2008-12-06 01:17:31,0.0,1573.0,Nbarth,Moonshine,/* Poland */ {{also|Siwucha}},4009377.0,0.0,840.0
2008-12-06 01:12:49,0.0,1572.0,Nbarth,Moonshine,/* See also */ [[Siwucha]],4009377.0,0.0,840.0
2008-11-27 12:16:09,1.0,1559.0,Capricorn42,Moonshine,Reverted edits by [[Special:Contributions/143.238.101.10|143.238.101.10]] to last version by Docku ([[WP:HG|HG]]),4009377.0,0.0,840.0
2008-11-27 05:26:27,1.0,1559.0,CarTick,Moonshine,Reverted edits by [[Special:Contributions/70.73.192.138|70.73.192.138]] ([[User talk:70.73.192.138|talk]]) to last version by 189.170.75.146,4009377.0,0.0,840.0
2008-11-25 01:33:12,0.0,1558.0,Droll,Moonshine,/* Canada */ fixed double link,4009377.0,0.0,840.0
2008-11-23 19:27:39,1.0,1554.0,Dodger67,Moonshine,"[[WP:UNDO|Undid]] revision 253632549 by [[Special:Contributions/84.64.61.180|84.64.61.180]] ([[User talk:84.64.61.180|talk]])""bead"" is correct - ""head"" is the foam on beer.",4009377.0,0.0,840.0
2008-11-20 02:16:19,1.0,1554.0,Altenmann,Moonshine,Reverted edits by [[Special:Contributions/98.17.133.2|98.17.133.2]] ([[User talk:98.17.133.2|talk]]) to last version by Docku,4009377.0,0.0,840.0
2008-11-18 23:48:01,1.0,1554.0,CarTick,Moonshine,Reverted edits by [[Special:Contributions/74.32.77.166|74.32.77.166]] ([[User talk:74.32.77.166|talk]]) to last version by Mikkalai,4009377.0,0.0,840.0
2008-11-18 23:30:14,0.0,1554.0,Altenmann,Moonshine,/* Poland */,4009377.0,0.0,840.0
2008-11-18 23:21:03,0.0,1553.0,Altenmann,Moonshine,/* Republic of Macedonia */,4009377.0,0.0,840.0
2008-11-18 23:19:23,0.0,1552.0,Altenmann,Moonshine,/* Former Yugoslavia */,4009377.0,0.0,840.0
2008-11-18 23:13:52,0.0,1551.0,Altenmann,Moonshine,/* Brazil */,4009377.0,0.0,840.0
2008-11-18 23:10:36,0.0,1550.0,Altenmann,Moonshine,/* Russia */ rm dubious statement & other cleanup,4009377.0,-0.3612,840.0
2008-11-18 23:00:59,0.0,1549.0,Altenmann,Moonshine,/* Television */ rm items with insignificant importance in plot,4009377.0,0.0258,840.0
2008-11-18 22:58:36,0.0,1548.0,Altenmann,Moonshine,/* Movies */ rm items insignificant to plot,4009377.0,-0.34,840.0
2008-11-18 22:57:17,0.0,1547.0,Altenmann,Moonshine,/* Literature */ rm guesswork,4009377.0,0.0,840.0
2008-11-18 22:56:24,0.0,1546.0,Altenmann,Moonshine,/* Miscellaneous */ {{unreferenced-section,4009377.0,0.0,840.0
2008-11-18 00:05:30,1.0,1544.0,JodyB,Moonshine,Reverted edits by [[Special:Contributions/190.170.156.100|190.170.156.100]] to last version by 216.95.209.234 ([[WP:HG|HG]]),4009377.0,0.0,840.0
2008-11-06 16:30:07,1.0,1529.0,2D,Moonshine,Reverted edits by [[Special:Contributions/35.11.226.54|35.11.226.54]] to last version by Dodger67 ([[WP:HG|HG]]),4009377.0,0.0,840.0
2008-11-05 07:42:38,1.0,1529.0,Dodger67,Moonshine,[[WP:UNDO|Undid]] revision 249777185 by [[Special:Contributions/24.84.236.222|24.84.236.222]] ([[User talk:24.84.236.222|talk]])rv,4009377.0,0.0,840.0
2008-11-04 13:41:29,1.0,1529.0,CarTick,Moonshine,[[WP:UNDO|Undid]] revision 249612275 by [[Special:Contributions/92.39.4.111|92.39.4.111]] ([[User talk:92.39.4.111|talk]]),4009377.0,0.0,840.0
2008-11-02 16:01:08,0.0,1529.0,RitigalaJayasena,Moonshine,/* Product safety */,4009377.0,0.4215,840.0
2008-11-02 16:00:08,0.0,1528.0,RitigalaJayasena,Moonshine,/* Tests */,4009377.0,0.0,840.0
2008-11-02 15:58:54,0.0,1527.0,RitigalaJayasena,Moonshine,/* Iceland */ removing unwanted chars,4009377.0,-0.2263,840.0
2008-11-02 15:57:52,0.0,1526.0,RitigalaJayasena,Moonshine,/* Iceland */ naming the iceland links,4009377.0,0.0,840.0
2008-11-02 15:54:58,0.0,1525.0,RitigalaJayasena,Moonshine,/* Sri Lanka */  naming the referances,4009377.0,0.0,840.0
2008-11-02 15:52:41,0.0,1524.0,RitigalaJayasena,Moonshine,/* Sri Lanka */  added link,4009377.0,0.0,840.0
2008-11-01 17:13:55,0.0,1523.0,Scottandrewhutchins,Moonshine,/* Miscellaneous */,4009377.0,0.0,840.0
2008-10-30 20:57:47,0.0,1521.0,JHMHSI,Moonshine,/* Television */,4009377.0,0.0,840.0
2008-10-30 02:44:37,1.0,1519.0,Witan,Moonshine,revert misplaced signature,4009377.0,0.0,840.0
2008-10-29 20:14:39,0.0,1519.0,SidP,Moonshine,"/* Television */ spelling, punctuation, italics removed for title of episode, link removed",4009377.0,0.0,840.0
2008-10-27 03:08:23,0.0,1513.0,Lepenseur09,Moonshine,/* Television */,4009377.0,0.0,840.0
2008-10-27 03:07:45,0.0,1512.0,Lepenseur09,Moonshine,/* Television */,4009377.0,0.0,840.0
2008-10-27 03:06:42,0.0,1511.0,Lepenseur09,Moonshine,/* Television */,4009377.0,0.0,840.0
2008-10-24 11:23:30,0.0,1507.0,Dodger67,Moonshine,/* Brazil */ Wine is irrelevant here as it is not distilled,4009377.0,0.0,840.0
2008-10-21 21:31:40,1.0,1501.0,CarTick,Moonshine,[[WP:UNDO|Undid]] revision 246808757 by [[Special:Contributions/216.110.226.204|216.110.226.204]] ([[User talk:216.110.226.204|talk]]),4009377.0,0.0,840.0
2008-10-20 17:33:27,1.0,1501.0,Epbr123,Moonshine,Reverted edits by [[Special:Contributions/206.80.126.5|206.80.126.5]] to last version by Rogerd ([[WP:HG|HG]]),4009377.0,0.0,840.0
2008-10-19 05:34:59,1.0,1501.0,Rogerd,Moonshine,Reverted edits by [[Special:Contributions/74.129.151.253|74.129.151.253]] ([[User talk:74.129.151.253|talk]]) to last version by 63.173.58.168,4009377.0,0.0,840.0
2008-10-17 09:56:29,0.0,1499.0,Ainlina,Moonshine,/* Product safety */ [[WP:AWW|weasel words]],4009377.0,0.4215,840.0
2008-10-14 17:42:37,0.0,1497.0,CarTick,Moonshine,/* Trinidad and Tobago */,4009377.0,0.0,840.0
2008-10-14 17:41:48,0.0,1496.0,CarTick,Moonshine,alphabetical move,4009377.0,0.0,840.0
2008-10-14 17:41:01,0.0,1495.0,CarTick,Moonshine,/* United Kingdom */ header,4009377.0,0.4215,840.0
2008-10-14 15:21:52,1.0,1491.0,Epbr123,Moonshine,Reverted edits by [[Special:Contributions/208.67.141.103|208.67.141.103]] ([[WP:HG|HG]]),4009377.0,0.0,840.0
2008-10-10 10:42:44,1.0,1486.0,Law,Moonshine,Reverted edits by [[Special:Contributions/86.148.8.62|86.148.8.62]] to last version by 98.180.4.231 ([[WP:HG|HG]]),4009377.0,0.0,840.0
2008-10-09 09:38:34,1.0,1484.0,Dodger67,Moonshine,[[WP:UNDO|Undid]] revision 244091942 by [[Special:Contributions/122.99.67.51|122.99.67.51]] ([[User talk:122.99.67.51|talk]])revert vandalism,4009377.0,0.0,840.0
2008-10-02 02:13:25,0.0,1474.0,Slrubenstein,Moonshine,/* Ecuador */,4009377.0,0.0,840.0
2008-09-21 20:55:37,0.0,1465.0,Comrinec,Moonshine,removed unsourced comment,4009377.0,0.0,840.0
2008-09-13 02:30:30,0.0,1460.0,Kotosb,Moonshine,/* United States */,4009377.0,0.4215,840.0
2008-09-13 02:30:14,0.0,1459.0,Kotosb,Moonshine,/* United States */,4009377.0,0.4215,840.0
2008-09-11 01:11:21,1.0,1457.0,Miquonranger03,Moonshine,Reverted edits by [[Special:Contributions/97.86.115.166|97.86.115.166]] to last version by CmdrObot ([[WP:HG|HG]]),4009377.0,0.0,840.0
2008-09-10 22:55:47,0.0,1457.0,CmdrObot,Moonshine,sp: distinquished→distinguished,4009377.0,0.0,840.0
2008-09-10 03:36:18,1.0,1455.0,CarTick,Moonshine,[[WP:UNDO|Undid]] revision 237427946 by [[Special:Contributions/76.252.248.112|76.252.248.112]] ([[User talk:76.252.248.112|talk]])rvv,4009377.0,0.0,840.0
2008-09-09 13:28:32,0.0,1455.0,LarRan,Moonshine,/* Movies */,4009377.0,0.0,840.0
2008-09-08 19:45:03,0.0,1454.0,Vuo,Moonshine,"/* Product safety */ no, metal ions or glycol aren't easily removed by activated carbon",4009377.0,0.1935,840.0
2008-09-04 18:42:58,0.0,1453.0,MJBurrage,Moonshine,better floating for images alongside TOC,4009377.0,0.4404,840.0
2008-09-04 18:27:54,0.0,1452.0,MJBurrage,Moonshine,Better location for long TOC,4009377.0,0.4404,840.0
2008-08-29 13:04:28,0.0,1449.0,CopperKettle,Moonshine,/* Music */ rephrase a bit,4009377.0,0.0,840.0
2008-08-29 13:03:41,0.0,1448.0,CopperKettle,Moonshine,/* Music */ Copper Kettle,4009377.0,0.0,840.0
2008-08-29 12:59:47,0.0,1447.0,CopperKettle,Moonshine,/* Russia */ rephrase a bit,4009377.0,0.0,840.0
2008-08-28 01:58:15,1.0,1443.0,J.delanoy,Moonshine,Reverted edits by [[Special:Contributions/99.248.11.223|99.248.11.223]] to last version by Cesco ([[WP:HG|HG]]),4009377.0,0.0,840.0
2008-08-27 13:15:29,1.0,1437.0,CanadianLinuxUser,Moonshine,Reverted edits by [[Special:Contributions/216.82.180.23|216.82.180.23]] ([[User talk:216.82.180.23|talk]]) to last version by CanadianLinuxUser,4009377.0,0.0,840.0
2008-08-27 13:12:26,1.0,1437.0,CanadianLinuxUser,Moonshine,Reverted edits by [[Special:Contributions/216.82.180.23|216.82.180.23]] to last version by CanadianLinuxUser ([[WP:HG|HG]]),4009377.0,0.0,840.0
2008-08-27 13:11:18,1.0,1437.0,CanadianLinuxUser,Moonshine,Reverted edits by [[Special:Contributions/216.82.180.23|216.82.180.23]] to last version by 216.82.180.22 ([[WP:HG|HG]]),4009377.0,0.0,840.0
2008-08-24 21:47:40,1.0,1437.0,ClueBot,Moonshine,"Reverting possible vandalism by [[Special:Contributions/67.82.67.249|67.82.67.249]] to version by 207.181.247.116. False positive? [[User:ClueBot/FalsePositives|Report it]]. Thanks, [[User:ClueBot]]. (469493) (Bot)",4009377.0,0.7579,840.0
2008-08-19 19:46:31,1.0,1432.0,Dodger67,Moonshine,[[WP:UNDO|Undid]] revision 232953867 by [[Special:Contributions/66.212.147.165|66.212.147.165]] ([[User talk:66.212.147.165|talk]])Is it really the only producer?,4009377.0,0.0,840.0
2008-08-16 06:21:11,1.0,1427.0,Pax85,Moonshine,Reverted edits by [[Special:Contributions/67.234.126.128|67.234.126.128]] to last version by Dodger67 ([[WP:HG|HG]]),4009377.0,0.0,840.0
2008-08-13 17:23:45,1.0,1427.0,Dodger67,Moonshine,[[WP:UNDO|Undid]] revision 231697478 by [[Special:Contributions/83.177.92.118|83.177.92.118]] ([[User talk:83.177.92.118|talk]])reverted abusive edit,4009377.0,-0.6369,840.0
2008-08-11 02:07:12,1.0,1424.0,Oliver202,Moonshine,Reverted edits by [[Special:Contributions/68.82.139.60|68.82.139.60]] to last version by Reedy ([[WP:HG|HG]]),4009377.0,0.0,840.0
2008-08-09 21:36:13,0.0,1424.0,Reedy,Moonshine,"clean up, typos fixed: oftenly → often, potatos → potatoes, american → American, be be → be  using [[Project:AutoWikiBrowser|AWB]]",4009377.0,0.4019,840.0
2008-08-09 06:31:04,1.0,1422.0,Dodger67,Moonshine,"[[WP:UNDO|Undid]] revision 230685578 by [[Special:Contributions/67.68.49.251|67.68.49.251]] ([[User talk:67.68.49.251|talk]])""homebrew"" does not refer to distilled products",4009377.0,0.0,840.0
2008-08-07 10:18:46,0.0,1421.0,Tabletop,Moonshine,Spell wich => which,4009377.0,0.0,840.0
2008-08-05 21:28:52,0.0,1417.0,Dodger67,Moonshine,"/* South Africa */ Copyedit: Mampoer and Witblits producers are licenced, illegal distilling is very rare in SA. Deleted line about skokiaan as it is not distilled & thus irrellevant to this article.",4009377.0,-0.5574,840.0
2008-08-05 03:10:13,1.0,1415.0,A3RO,Moonshine,Reverted edits by [[Special:Contributions/67.177.107.235|67.177.107.235]] to last version by Kierant ([[WP:HG|HG]]),4009377.0,0.0,840.0
2008-08-03 22:52:57,0.0,1415.0,Kierant,Moonshine,/* Iceland */ fix extra comma,4009377.0,0.0,840.0
2008-07-28 13:14:21,0.0,1406.0,SmackBot,Moonshine,Date the maintenance tags or general  fixes,4009377.0,0.0,840.0
2008-07-28 05:20:43,1.0,1400.0,ESkog,Moonshine,"Reverted 7 edits by ESkog, 71.108.195.200, SmackBot, Monkeynoze, 96.241.126.220 and 12.5.101.213 to last version by Shinerunner ([[WP:HG|HG]])",4009377.0,0.0,840.0
2008-07-28 05:20:21,1.0,1404.0,ESkog,Moonshine,Reverted edits by [[Special:Contributions/71.108.195.200|71.108.195.200]] to last version by SmackBot ([[WP:HG|HG]]),4009377.0,0.0,840.0
2008-07-28 04:38:00,0.0,1404.0,SmackBot,Moonshine,Date the maintenance tags or general  fixes,4009377.0,0.0,840.0
2008-07-28 04:32:08,1.0,1402.0,Monkeynoze,Moonshine,Reverted edits by [[Special:Contributions/96.241.126.220|96.241.126.220]] to last version by 12.5.101.213 ([[WP:HG|HG]]),4009377.0,0.0,840.0
2008-07-27 11:13:46,0.0,1400.0,Shinerunner,Moonshine,/* Moonshine in popular culture */ added trivia tag,4009377.0,0.4215,840.0
2008-07-22 13:32:32,0.0,1394.0,Cutcutcopy,Moonshine,"/* Australia */ removed: ""Moonshine is conceived from koalas rears in Australia."" vandalism",4009377.0,0.0,840.0
2008-07-17 06:34:38,0.0,1389.0,NiciVampireHeart,Moonshine,/* Television */ avoided redirect,4009377.0,-0.34,840.0
2008-07-16 04:56:16,1.0,1386.0,Kingturtle,Moonshine,Reverted edits by [[Special:Contributions/Waverider808|Waverider808]] ([[User talk:Waverider808|talk]]) to last version by Senator Palpatine,4009377.0,0.0,840.0
2008-07-16 04:44:16,0.0,1388.0,Waverider808,Moonshine,/* External links */,4009377.0,0.0,840.0
2008-07-13 05:37:36,0.0,1386.0,SmackBot,Moonshine,Date the maintenance tags or general  fixes,4009377.0,0.0,840.0
2008-07-13 01:33:34,1.0,1382.0,CarTick,Moonshine,[[WP:UNDO|Undid]] revision 225315566 by [[Special:Contributions/68.231.166.251|68.231.166.251]] ([[User talk:68.231.166.251|talk]])rv unreferenced edit,4009377.0,0.0,840.0
2008-07-11 01:44:53,1.0,1382.0,Ohnoitsjamie,Moonshine,Reverted edits by [[Special:Contributions/Oceanconsulting|Oceanconsulting]] ([[User talk:Oceanconsulting|talk]]) to last version by 89.216.217.234,4009377.0,0.0,840.0
2008-07-11 01:08:30,0.0,1383.0,Oceanconsulting,Moonshine,/* External links */,4009377.0,0.0,840.0
2008-07-08 03:05:09,1.0,1378.0,Bobo192,Moonshine,Reverted edits by [[Special:Contributions/68.46.93.90|68.46.93.90]] ([[User talk:68.46.93.90|talk]]) to last version by Docku,4009377.0,0.0,840.0
2008-07-07 16:11:58,0.0,1378.0,CarTick,Moonshine,/* India */ add charayam to the list of names,4009377.0,0.0,840.0
2008-07-03 05:15:12,1.0,1375.0,Tedmund,Moonshine,Reverted edits by [[Special:Contributions/75.63.62.127|75.63.62.127]] to last version by 71.201.127.109 (using [[WP:HG|Huggle]]),4009377.0,0.0,840.0
2008-07-02 15:27:47,0.0,1373.0,Ds13,Moonshine,Sweden: lots of facts but no way to verify,4009377.0,-0.4215,840.0
2008-06-23 11:50:42,1.0,1363.0,Deiz,Moonshine,Reverted 1 edit by [[Special:Contributions/58.179.55.124|58.179.55.124]] identified as [[WP:VAND|vandalism]] to last revision by [[User:Dr. Jet Cheshirsky|Dr. Jet Cheshirsky]]. ([[WP:TW|TW]]),4009377.0,0.0,840.0
2008-06-17 07:44:04,0.0,1359.0,Ds13,Moonshine,req cites on the Canadian moonshine facts,4009377.0,0.0,840.0
2008-06-13 01:56:41,1.0,1356.0,Selket,Moonshine,Reverted edits by [[Special:Contributions/71.50.160.121|71.50.160.121]] to last version by TXiKiBoT (using [[WP:HG|Huggle]]),4009377.0,0.0,840.0
2008-06-12 23:10:32,0.0,1356.0,TXiKiBoT,Moonshine,robot  Adding: [[be:Самагон]],4009377.0,0.0,840.0
2008-06-09 11:05:19,0.0,1354.0,Antonyment,Moonshine,"/* Kenya */  Changed cost from 50 to 10. The name says it: """"Kumi Kumi""; literally, Ten-Ten. 50 shillings is a rather patrician price for something they drink from rusting cans and plastic containers.",4009377.0,0.0,840.0
2008-06-06 04:23:13,0.0,1351.0,Bproman,Moonshine,/* Production */,4009377.0,0.0,840.0
2008-05-29 18:46:48,0.0,1350.0,NiciVampireHeart,Moonshine,/* Television */ fix; avoided redirect,4009377.0,-0.34,840.0
2008-05-28 13:19:39,0.0,1343.0,NiciVampireHeart,Moonshine,/* Television */ avoiding redirects,4009377.0,-0.34,840.0
2008-05-18 03:24:45,1.0,1332.0,Catgut,Moonshine,Revert addition of dubious unsourced content,4009377.0,-0.3612,840.0
2008-05-10 05:56:14,0.0,1322.0,Deiz,Moonshine,"/* Television */ trim, rm namedrop",4009377.0,0.0,840.0
2008-05-10 05:55:45,0.0,1321.0,Deiz,Moonshine,/* Music */ rm nn,4009377.0,0.0,840.0
2008-05-03 20:05:08,0.0,1314.0,Rjwilmsi,Moonshine,"[[WP:AWB/T|Typo/date fixing]], Replaced: January 8, 2008. →  [[January 8]] [[2008]]. , typos fixed: comercially → commercially, Vell → Well  using [[Project:AutoWikiBrowser|AWB]]",4009377.0,0.2732,840.0
2008-04-28 20:28:44,0.0,1312.0,Aloishochwald,Moonshine,/* Brazil */,4009377.0,0.0,840.0
2008-04-28 03:34:38,1.0,1303.0,Orlady,Moonshine,[[WP:UNDO|Undid]] revision 208669755 by [[Special:Contributions/69.119.46.90|69.119.46.90]] ([[User talk:69.119.46.90|talk]]) remove NN item,4009377.0,0.0,840.0
2008-04-28 01:23:56,1.0,1303.0,Orlady,Moonshine,[[WP:UNDO|Undid]] revision 208650107 by [[Special:Contributions/HaroldKarey|HaroldKarey]] I stand by the reasons for my earlier reversion; Wikipedia does not exist to promote your friend's books,4009377.0,-0.2924,840.0
2008-04-28 00:47:12,1.0,1309.0,HaroldKarey,Moonshine,[[WP:UNDO|Undid]] revision 208574902 by [[Special:Contributions/Orlady|Orlady]] ([[User talk:Orlady|talk]]),4009377.0,0.0,840.0
2008-04-27 18:33:56,1.0,1303.0,Orlady,Moonshine,"removing references to JS Moore books; short stories of local interest in East Tennessee don't rise about the horizon enuf to fit in an article about moonshine around the world,",4009377.0,0.6705,840.0
2008-04-27 18:13:59,0.0,1309.0,HaroldKarey,Moonshine,/* References */,4009377.0,0.0,840.0
2008-04-27 03:17:09,0.0,1308.0,HaroldKarey,Moonshine,/* Literature */,4009377.0,0.0,840.0
2008-04-27 03:13:44,0.0,1307.0,HaroldKarey,Moonshine,/* Literature */ added two more books to literature.,4009377.0,0.0,840.0
2008-04-25 01:13:40,1.0,1303.0,ClueBot,Moonshine,"Reverting possible vandalism by [[Special:Contributions/71.170.129.52|71.170.129.52]] to version by Bobo192. False positive? [[User:ClueBot/FalsePositives|Report it]]. Thanks, [[User:ClueBot]]. (338541) (Bot)",4009377.0,0.7579,840.0
2008-04-25 01:12:00,1.0,1303.0,Bobo192,Moonshine,Reverted edits by [[Special:Contributions/71.170.129.52|71.170.129.52]] ([[User talk:71.170.129.52|talk]]) to last version by 82.71.17.110,4009377.0,0.0,840.0
2008-04-24 05:18:12,1.0,1297.0,Deiz,Moonshine,Reverted edits by [[Special:Contributions/72.51.204.160|72.51.204.160]] ([[User talk:72.51.204.160|talk]]) to last version by Veinor,4009377.0,0.0,840.0
2008-04-18 21:22:43,1.0,1297.0,Veinor,Moonshine,That's really stretching the definition of relevance.,4009377.0,0.0,840.0
2008-04-17 20:33:23,1.0,1293.0,PeterSymonds,Moonshine,Reverted edits by [[Special:Contributions/199.197.101.44|199.197.101.44]] ([[User talk:199.197.101.44|talk]]) to last version by Cyclonenim,4009377.0,0.0,840.0
2008-04-17 20:31:17,1.0,1293.0,Cyclonenim,Moonshine,Reverted 1 edit by [[Special:Contributions/199.197.101.44|199.197.101.44]] identified as [[WP:VAND|vandalism]] to last revision by [[User:143.167.8.195|143.167.8.195]]. ([[WP:TW|TW]]),4009377.0,0.0,840.0
2008-04-16 07:11:46,1.0,1291.0,Deiz,Moonshine,Reverted edits by [[Special:Contributions/24.86.196.58|24.86.196.58]] ([[User talk:24.86.196.58|talk]]) to last version by Comrinec,4009377.0,0.0,840.0
2008-04-14 01:06:33,0.0,1291.0,Comrinec,Moonshine,/* United Kingdom */,4009377.0,0.4215,840.0
2008-04-07 18:05:07,1.0,1288.0,ClueBot,Moonshine,"Reverting possible vandalism by [[Special:Contributions/75.147.98.41|75.147.98.41]] to version by Deiz. False positive? [[User:ClueBot/FalsePositives|Report it]]. Thanks, [[User:ClueBot]]. (309599) (Bot)",4009377.0,0.7579,840.0
2008-04-03 22:32:08,0.0,1288.0,Deiz,Moonshine,fix,4009377.0,0.0,840.0
2008-04-03 22:30:45,1.0,1286.0,Deiz,Moonshine,Reverted edits by [[Special:Contributions/24.190.35.67|24.190.35.67]] ([[User talk:24.190.35.67|talk]]) to last version by Dravecky,4009377.0,0.0,840.0
2008-04-03 07:41:14,0.0,1286.0,Dravecky,Moonshine,Typo correction - [[Wikipedia:Typo|You can help!]],4009377.0,0.4574,840.0
2008-04-03 01:02:01,0.0,1285.0,Erick880,Moonshine,gorrect grammer,4009377.0,0.0,840.0
2008-04-02 21:25:06,1.0,1280.0,KnowledgeOfSelf,Moonshine,[[WP:UNDO|Undid]] revision 202891964 by [[Special:Contributions/Georgeglessner|Georgeglessner]] ([[User talk:Georgeglessner|talk]]),4009377.0,0.0,840.0
2008-03-31 08:28:21,0.0,1278.0,Deiz,Moonshine,/* Literature */ trim,4009377.0,0.0,840.0
2008-03-31 08:27:43,0.0,1277.0,Deiz,Moonshine,trim,4009377.0,0.0,840.0
2008-03-31 08:27:21,0.0,1276.0,Deiz,Moonshine,/* Music */ trim,4009377.0,0.0,840.0
2008-03-31 08:26:59,0.0,1275.0,Deiz,Moonshine,/* Television */ trim,4009377.0,0.0,840.0
2008-03-28 22:14:31,0.0,1270.0,Orlady,Moonshine,/* Moonshine worldwide */ refined template,4009377.0,0.0,840.0
2008-03-28 22:13:57,0.0,1269.0,Orlady,Moonshine,/* India */refine template,4009377.0,0.0,840.0
2008-03-28 22:13:00,0.0,1268.0,Orlady,Moonshine,/* United States */ remove width spec on thumbnail,4009377.0,0.4215,840.0
2008-03-28 22:12:16,1.0,1266.0,Orlady,Moonshine,[[WP:UNDO|Undid]] revision 201681765 by [[Special:Contributions/Orlady|Orlady]] ([[User talk:Orlady|talk]]) revert that change; upright resulted in HUGE image,4009377.0,0.4648,840.0
2008-03-28 22:11:26,0.0,1267.0,Orlady,Moonshine,"/* Poland */ replace width spec on thumbnail with ""upright""",4009377.0,0.0,840.0
2008-03-28 22:10:44,0.0,1266.0,Orlady,Moonshine,remove unnecessary width specification from image,4009377.0,0.0,840.0
2008-03-27 17:47:29,1.0,1260.0,Orlady,Moonshine,Reverted edits by [[Special:Contributions/164.106.126.126|164.106.126.126]] ([[User talk:164.106.126.126|talk]]) to last version by GDonato,4009377.0,0.0,840.0
2008-03-27 17:35:55,1.0,1260.0,GDonato,Moonshine,Reverted edits by [[Special:Contributions/164.106.126.126|164.106.126.126]] ([[User talk:164.106.126.126|talk]]) to last version by 84.149.61.163,4009377.0,0.0,840.0
2008-03-25 11:27:49,0.0,1259.0,DumZiBoT,Moonshine,"Bot: Converting bare references, see [[User:DumZiBoT/refLinks|FAQ]]",4009377.0,0.0,840.0
2008-03-24 22:40:41,1.0,1257.0,Deiz,Moonshine,Reverted edits by [[Special:Contributions/24.210.68.225|24.210.68.225]] ([[User talk:24.210.68.225|talk]]) to last version by 90.197.194.127,4009377.0,0.0,840.0
2008-03-23 04:30:32,0.0,1256.0,SmackBot,Moonshine,Date the maintenance tags or general  fixes,4009377.0,0.0,840.0
2008-03-18 11:00:47,0.0,1251.0,Erick880,Moonshine,/* United States */  added language to make caption correct,4009377.0,0.4215,840.0
2008-03-18 10:55:48,0.0,1250.0,Erick880,Moonshine,/* United States */  added language to make caption correct,4009377.0,0.4215,840.0
2008-03-18 10:49:58,0.0,1249.0,Erick880,Moonshine,/* Tests */  corrected incorrect statement and made bold as it is potentially lethal.,4009377.0,0.3818,840.0
2008-03-17 06:58:35,0.0,1247.0,LorenzoB,Moonshine,Wikification,4009377.0,0.0,840.0
2008-03-17 06:55:52,0.0,1246.0,LorenzoB,Moonshine,Wikification,4009377.0,0.0,840.0
2008-03-17 06:53:47,0.0,1245.0,LorenzoB,Moonshine,"Wiki, brevity",4009377.0,0.0,840.0
2008-03-17 06:51:26,0.0,1244.0,LorenzoB,Moonshine,Wikification,4009377.0,0.0,840.0
2008-03-17 06:48:38,0.0,1243.0,LorenzoB,Moonshine,Wikification,4009377.0,0.0,840.0
2008-03-17 06:45:41,0.0,1242.0,LorenzoB,Moonshine,Wikification,4009377.0,0.0,840.0
2008-03-17 06:44:02,0.0,1241.0,LorenzoB,Moonshine,"Wiki, brevity",4009377.0,0.0,840.0
2008-03-17 06:42:51,0.0,1240.0,LorenzoB,Moonshine,Wikification,4009377.0,0.0,840.0
2008-03-17 06:37:53,0.0,1239.0,LorenzoB,Moonshine,"Wikification,  clarity",4009377.0,0.4019,840.0
2008-03-17 06:32:20,0.0,1238.0,LorenzoB,Moonshine,Wikification,4009377.0,0.0,840.0
2008-03-17 06:29:04,0.0,1237.0,LorenzoB,Moonshine,"Wikification,  clarity, second person",4009377.0,0.4019,840.0
